,ag2508.SF,al2507.SF,ao2509.SF,au2508.SF,br2507.SF,bu2509.SF,cu2507.SF,fu2507.SF,hc2510.SF,ni2507.SF,pb2507.SF,rb2510.SF,ru2509.SF,sn2507.SF,sp2507.SF,ss2507.SF,wr2510.SF,zn2507.SF,a2509.DF,b2508.DF,bb2511.DF,c2509.DF,cs2507.DF,eb2507.DF,eg2509.DF,fb2510.DF,i2601.DF,j2601.DF,jd2507.DF,jm2509.DF,l2601.DF,lg2507.DF,lh2509.DF,m2601.DF,p2601.DF,pg2507.DF,pp2509.DF,rr2507.DF,v2601.DF,y2601.DF,AP510.ZF,CF509.ZF,CJ509.ZF,CY509.ZF,FG509.ZF,JR507.ZF,LR507.ZF,MA509.ZF,OI509.ZF,PF507.ZF,PK510.ZF,PM507.ZF,PR507.ZF,PX509.ZF,RI507.ZF,RM509.ZF,RS507.ZF,SA509.ZF,SF509.ZF,SH509.ZF,SM509.ZF,SR509.ZF,TA509.ZF,UR509.ZF,WH507.ZF,ZC506.ZF,lc2507.GF,ps2507.GF,si2507.GF,sc2507.INE
CY509.ZF,0.14431012992499884,0.3394936110125996,0.18652354443533709,-0.0483066539537751,0.33502972637924683,0.3735969361954787,0.42591165521394714,0.3522625276923798,0.3282292633701622,0.32366167222151904,0.3544968522389407,0.30150178643898534,0.3596668094630732,0.33606539768005944,0.3174296086406151,0.39818969160471146,-0.05481022626271764,0.32506010730525203,-0.048607471461713125,0.08223533314049801,0.021328093735235146,0.08898307201690184,0.04444722939196585,0.5505200316264397,0.5050567478393073,-0.19026507967139863,0.4822946029931635,0.31520245572802547,-0.1498889372781792,0.3105497938875613,0.6890084107487369,0.22412326169484437,-0.0391647180609429,-0.05717729940938634,0.45253192997027003,0.2475645066599315,0.4050392584061723,0.03437065336818855,0.46830978049061245,0.41029752318327917,0.1655908496798449,0.6118643750720378,0.13429387922806235,1.0,0.20190480151524826,,,0.41166502314246983,0.1638251262123595,0.503423633642567,0.25374524678247246,,0.5364294821741714,0.5236710903461823,,-0.02861811290220982,0.028411740972896823,0.24978620488510958,0.2421979655697736,0.24909860926855507,0.25056254099418274,0.2514156892871984,0.47434602881452703,0.13745914056990885,,,0.11494860591020527,0.3306953186668904,0.19367808199369452,0.3648982255442349
FG509.ZF,0.11010545510199546,0.26216428906328887,0.26665314809107815,-0.08003103661868216,0.3139982099919552,0.15113063785244335,0.34324981190219833,0.09257118500673267,0.6148093928799354,0.30444163645507094,0.21635039192855868,0.6396556931191538,0.43837168584481206,0.03951179059959221,0.26167054930549527,0.3708554574271951,-0.08267878409563299,0.35889901889815445,0.19797348473362766,0.13339302808948833,-0.13879589134622386,0.29920138217414993,0.24228802502614943,0.25449284471425737,0.33252836810514413,-0.16878697362240738,0.5383786574550754,0.5436717319925776,0.1405372036552803,0.657216981282446,0.4380045260014016,0.3108796060755493,0.044024142953937286,0.08600930114205281,0.07803310837829802,-0.004018041853305587,0.4151051959301446,0.10297892317650278,0.6253686784018102,0.12627136841674427,0.1887148062869436,0.2959554728556491,0.45577649499084655,0.20190480151524826,1.0,,,0.38766584042933633,-0.003426652295846133,0.2730229524143914,0.10372643873444254,,0.29242464180398897,0.2708893087902784,,0.12160693377802771,-0.03322570190960989,0.8006750079517139,0.47195086554931515,0.31658461762062207,0.4873295327047383,0.2125976059792705,0.2886673811958293,0.3353275870894396,,,0.43514195374489156,0.36159734513680686,0.3735065670483088,-0.0219742168348649
JR507.ZF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LR507.ZF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA509.ZF,0.252184325362971,0.4806912069414756,0.20528036565473096,-0.0054193966527974315,0.3544773554859599,0.5549878894524132,0.490081015336962,0.5046578713758881,0.5004412650340905,0.4721442085049187,0.37555533949841297,0.49064234511209903,0.4411128852953382,0.3006654469144953,0.43128095239205444,0.502342192157237,-0.010103789598232812,0.4990408707246196,0.09731134867290032,0.1359542660604769,0.0967046398968869,0.17598374798783342,0.1811029416989585,0.6231675362659556,0.7304071505356597,-0.12970909681406606,0.5382243033738475,0.39357331016894676,0.08955727224460966,0.4448199770409048,0.8283093446808938,0.24012834321310883,0.0550719836248661,0.04275802645383612,0.4653099221512345,0.4075762610936395,0.8139685550490764,-0.08736159274633372,0.6407746553635043,0.46399834167381526,0.06632214469283408,0.5111760079241568,0.24380707133535218,0.41166502314246983,0.38766584042933633,,,1.0,0.17635853584945857,0.5839619852554652,0.209888112049013,,0.6039868656420482,0.5956826906842245,,0.033667402015134386,0.1215048603823564,0.3428089069103018,0.46990587129742384,0.28511181602639724,0.33136602233513296,0.3639199694960678,0.6361219004460694,0.22614601442803448,,,0.3268285779708255,0.22697762060066962,0.36583624178900553,0.4413057979956633
OI509.ZF,0.03699746390581749,0.2464390641027937,0.04825042406665415,0.10107679264766635,0.22040419393345967,0.20161503765346078,0.19554408316974622,0.23870037970327868,0.0722434472238095,0.1389956876385679,0.12773485124904177,0.07904965065793994,0.1818489357887065,0.14973295721586086,0.10605423498610195,0.09338954133914602,0.1432216101521345,0.14879611182822508,0.2772060603423389,0.5417575904060943,0.1305055011544052,0.18906553790222966,0.25626137369271934,0.1840915162648797,0.17685184250688446,0.028396152314681407,0.10779109029333646,-0.024576289740250633,0.13524578842452858,0.08202309153386828,0.353392626367571,0.05887314607741796,0.10236364628626857,0.3660983188193042,0.5931674217673849,0.17195050573702522,0.21088952288276805,0.05655881377664199,0.13806462221919202,0.698565264360238,0.24658236748366877,0.28844269856381677,0.14425472505747303,0.1638251262123595,-0.003426652295846133,,,0.17635853584945857,1.0,0.13184990605813038,0.32000613758695,,0.24495343952463375,0.17880494176931425,,0.39831845793345944,0.38650760734862466,0.028713671282699676,0.13638394421268818,0.05672819062138573,0.04549666602448679,0.21583167795617955,0.20218147707419373,0.08894562492003222,,,0.13356573189403415,0.1304903084829382,0.17477298377134814,0.16792746273442485
PF507.ZF,0.14669017265162576,0.3684821936375254,0.16245207797903166,-0.06419961014325323,0.449044894082332,0.534615824015933,0.38063113004190735,0.5173508006117694,0.4498506891354271,0.34985535789461875,0.3195100395094222,0.41974119113186265,0.5008590705078311,0.3155000213407589,0.41534421613512196,0.4505460833950245,-0.1184629871809889,0.3751209910567428,-0.010697246005695053,0.05762582672476871,0.148077208302798,0.16258412923554866,0.0792943964383893,0.6311226760803744,0.7630502813296476,-0.1710631864870327,0.5831927850479806,0.423412144020306,0.01869550561332072,0.4261957482607451,0.7400118312302432,0.21003227882652714,-0.055845326965633914,-0.202249324827917,0.46786720866695447,0.32645033350141256,0.6319448262846209,0.008347752043221012,0.47380618490813037,0.3962868420502713,0.029663945833818914,0.46396649371774684,0.1565375159634288,0.503423633642567,0.2730229524143914,,,0.5839619852554652,0.13184990605813038,1.0,0.276478261388818,,0.7927296333809039,0.8114363220879696,,-0.005783198141390377,0.024050492056481375,0.2955597960721255,0.38239045387294274,0.2937079398879897,0.32242005472198276,0.3048839311480498,0.7862297260483988,0.2669505288185112,,,0.2583166807963904,0.3149756754551763,0.2860441236614907,0.44755643979207194
PK510.ZF,0.16240929467346796,0.2719067382319486,0.123230631982292,-0.043073690320027905,0.17632078587772101,0.27216750378690757,0.20990076963524584,0.2674102568474932,0.2143849895519298,0.221809690501204,0.19029984795748797,0.18334131042996016,0.2882854902689637,0.23050970757270192,0.3128823792594472,0.20022094580855987,0.008904028587720568,0.2838526192432986,0.3122709748073034,0.2848256065040215,-0.09861226677839395,0.12581084178733068,0.12888260336414778,0.2331841970152349,0.24096036670208676,-0.053616352490955935,0.24684803000867359,0.0982748320517477,0.09423572395286749,0.14169543997289347,0.32794043578679793,0.1573637921303323,0.07864481436917449,0.1391636592362567,0.4698747167806434,0.18434882910650424,0.22402002008998567,-0.024125822664987303,0.05077737810821327,0.35219567370139726,0.21087617996868294,0.41309305546360714,0.16045766477346446,0.25374524678247246,0.10372643873444254,,,0.209888112049013,0.32000613758695,0.276478261388818,1.0,,0.25480248443325865,0.2640325441870767,,0.2230563782837923,0.17580492424466654,0.19604586789668116,0.07291032698407798,0.0598194086486163,0.13735104045532454,0.1803987374492539,0.27963378883837997,0.037723833379639575,,,0.2075310969914228,0.2543222715136419,0.12561782929433846,0.22372708136112737
PM507.ZF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PR507.ZF,0.2632270130505192,0.5095929842256478,0.15551837518534117,0.02309478932338569,0.4344310191564198,0.6214160803210937,0.5208479660543298,0.62721893261397,0.42647567176833545,0.47401901130546087,0.43885761997033157,0.4266661112658271,0.45680594930240104,0.3395303532599291,0.43488770083970507,0.4614320893396617,-0.04068432920165074,0.4563122724781623,0.016820403687721572,0.11829077751497719,0.10583839872972443,0.16169352800300069,0.16156532979783778,0.6445040103920799,0.7308991683248723,-0.19366982652376688,0.48270368729261837,0.30121015493961756,0.02038667870514075,0.4263091075915645,0.761140679845654,0.24113767566623254,-0.03850872767402027,-0.11094393557111362,0.5152272907085856,0.37106112117943485,0.6824434022604396,0.02233525599366054,0.4805493927260089,0.47574094579241716,0.14326550943771502,0.5174464810673483,0.25575526178877145,0.5364294821741714,0.29242464180398897,,,0.6039868656420482,0.24495343952463375,0.7927296333809039,0.25480248443325865,,1.0,0.8436628763220549,,0.03412604676113876,0.09819163533365348,0.27569648149281106,0.34815763791614956,0.30514707831041715,0.2970805363942633,0.2765996701453985,0.8595122596048516,0.2713447091058928,,,0.25403736344707684,0.28323313112414883,0.281494439291624,0.5174249319227758
PX509.ZF,0.22263968664299472,0.4502389026925934,0.15039108158192402,-0.017480893573105297,0.5249288168342097,0.6258776668383732,0.46765353773319884,0.6661323956669605,0.40592211820163804,0.3656968519426191,0.33528426412963175,0.37727669043551654,0.4388515128627858,0.3757959707904017,0.4150143153290295,0.4765348734190908,-0.11624542402759551,0.44695409418695514,-0.044839861968498027,0.07988541774890227,0.0904611127822493,0.10425784451261344,0.07084142082388205,0.7067368033562947,0.7354870936576114,-0.15770357412913663,0.5307262961519652,0.3382519059982775,-0.051910315114978026,0.39658088771601807,0.7194672617124032,0.24886350609440713,-0.015818849676550523,-0.15966319975527113,0.5142073534194281,0.40723166941073663,0.6469889191688297,-0.01622819946386903,0.45609116766595775,0.46480424938146664,0.06750022230097807,0.4586693322417084,0.19832511944491657,0.5236710903461823,0.2708893087902784,,,0.5956826906842245,0.17880494176931425,0.8114363220879696,0.2640325441870767,,0.8436628763220549,1.0,,-0.019007095929281178,0.05347823926429704,0.2601052752332495,0.3820556726675124,0.3244413361405671,0.2804866787707379,0.27711683358799316,0.9052517745421487,0.26991751953808085,,,0.16392556121591834,0.2806408484019766,0.30245341375037776,0.6043508198000197
RI507.ZF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM509.ZF,0.00461278042119179,0.06981295009960652,-0.07605002671667851,-0.01618790138686666,0.13248437858404857,0.058903373408061975,0.00863700708276596,0.017900273507288185,0.07056488188867474,0.06093857352105931,0.07102523921449314,0.11108427982933897,0.08381472712975986,-0.03858960289472984,0.2147097792564338,0.0328199400857055,0.09329852051641241,0.02085157489184503,0.4967540157897005,0.7083493113884661,0.05405095293355846,0.36776203170310634,0.33220125238848963,-0.002400022031633612,0.009967032625131995,0.01672750504129836,-0.13587626745922693,-0.029568556455517096,0.2183831587069266,0.10106616731661389,0.03234490099131311,-0.04880354225759373,0.14984802900641697,0.6942187217198018,0.061502684326092516,-0.05879505843855944,0.03679118857557187,0.010802949808846671,-0.02422980409283455,0.088083238584975,0.08030443940968864,0.17251879302129133,0.11729053575446775,-0.02861811290220982,0.12160693377802771,,,0.033667402015134386,0.39831845793345944,-0.005783198141390377,0.2230563782837923,,0.03412604676113876,-0.019007095929281178,,1.0,0.32680278743363583,0.20828591570757965,0.07883629441989613,0.1007823645195273,0.10304583605666287,0.1123425430368597,0.030562373298036013,-0.05097318083526753,,,0.2399939459032445,0.1614588334570548,0.1459913719238276,-0.07987825847290947
RS507.ZF,0.05413744251084628,0.14570146017010344,0.023357005517451845,0.04407071297556685,-0.01523626358404368,0.017711464749757263,0.09525334867169771,0.04585434771135399,-0.0029831380720096246,0.14233194602127244,0.031977264510059236,-0.0035694848584115987,0.06276811168547854,-0.021268273988246995,0.09958963532688164,-0.010076217239624386,0.004156885135981499,0.0645829928915322,0.2210436071557644,0.29055430970735796,0.05971086088305295,0.13546125611366136,0.09551574293058482,0.05069678329380057,0.06691680750943926,0.011026158177940278,0.017018582836861505,-0.024164297363902187,-0.016958644241883595,0.006824519833374958,0.1655095997786685,0.11594393512701047,0.09061240600675528,0.23344815524786802,0.22226088220616264,-0.09617506461571941,0.041088567166508785,0.04843879105279746,0.06333388831351033,0.30591237520139675,0.17220685807332423,0.1509842276048698,0.024959562405664985,0.028411740972896823,-0.03322570190960989,,,0.1215048603823564,0.38650760734862466,0.024050492056481375,0.17580492424466654,,0.09819163533365348,0.05347823926429704,,0.32680278743363583,1.0,0.06474614037145013,-0.026902807535777635,0.04785223275045353,0.08546318369437109,0.054282939698314915,0.0026299323934475174,0.03568087349646563,,,0.11441308273242587,-0.00037946221775979225,0.09224558041379403,0.018907738279373056
SA509.ZF,0.049704025461100865,0.2646257689349325,0.19476047079447134,-0.17354640959455672,0.27188081339035386,0.10120250633859987,0.2956955946390958,-0.016643814342063048,0.6296685412482839,0.23211827724386788,0.20990226055954678,0.6280628187848074,0.519027690743982,-0.03171482691459806,0.35377801962003214,0.32497612467380466,-0.009526780624607325,0.3092712007498883,0.2674793265827779,0.201030383894511,-0.02752786751498095,0.389234851042724,0.30510793313659956,0.24289085830568,0.2947569768961298,-0.08316769570153329,0.5465985391968501,0.6610914485991043,0.14278175648686073,0.6571340327042294,0.4755024570636322,0.2735648223771672,0.04596768520700346,0.07571738305831525,0.20835386405650874,-0.18485260069722628,0.3315112155883709,0.06728069235918137,0.6502901322740828,0.1611262238298444,0.20119831448570083,0.3778064723291707,0.44231253843255325,0.24978620488510958,0.8006750079517139,,,0.3428089069103018,0.028713671282699676,0.2955597960721255,0.19604586789668116,,0.27569648149281106,0.2601052752332495,,0.20828591570757965,0.06474614037145013,1.0,0.46829677830017014,0.3583331560906332,0.5313535517719362,0.20203080352401104,0.2580460511134149,0.33545190954174203,,,0.48544802285289135,0.44563798437905056,0.39123336034264566,-0.11925736990245714
SF509.ZF,-0.0039012465033904536,0.22243631205371744,0.16263332341883774,-0.16598886421030978,0.28264777604983987,0.25507576284008837,0.23928332659266835,0.18896467907993783,0.5216924588324958,0.31950090173434426,0.1651325630565194,0.5004204584454811,0.3143236325733866,0.08127103399498406,0.24321760816365745,0.4067715201239355,0.20978230909811366,0.2606742000596842,0.05390679978275401,0.1425704286555492,0.03209139919283585,0.2795155151330107,0.2502724453687927,0.3442866152093502,0.45004220932746897,-0.09459024462785613,0.4159603987116973,0.4937026426175154,0.17092546709575598,0.5979077955575327,0.5045780956450662,0.2500318071938432,0.022291091479834907,0.01619383203742681,0.18616344411805202,0.12149398605010146,0.504817492175649,0.07820388370560413,0.5461146842141312,0.21974009481529833,0.04025760204111138,0.2533007769545488,0.3134852751870392,0.2421979655697736,0.47195086554931515,,,0.46990587129742384,0.13638394421268818,0.38239045387294274,0.07291032698407798,,0.34815763791614956,0.3820556726675124,,0.07883629441989613,-0.026902807535777635,0.46829677830017014,1.0,0.3203539888131043,0.704560401811266,0.11800896403921135,0.40778561181193473,0.27091680179987515,,,0.3781410136952495,0.3808047755508305,0.42434050346761176,0.02676922762132504
SH509.ZF,0.024940926340558202,0.14634039678583066,0.22344888968164472,-0.1264462298744056,0.22899498464108622,0.18393820393170918,0.18252654806077004,0.21287638319972774,0.2351250651527402,0.1909572879386229,0.11046965977179751,0.22989278185682746,0.3396928090823258,0.025658803887097268,0.34037104922358263,0.2852807319934361,-0.013449851206087068,0.196700957022055,0.15397104344003884,0.058100836527912356,0.06207774880429963,0.18833090691481413,0.14362087962574352,0.3215551424295826,0.3329856275811815,-0.25563059869673593,0.39107694999865134,0.21159621508302756,-0.027641325550091467,0.3523698567411693,0.2887074743872174,0.25545175473742654,0.06782959505606921,-0.19272451915220484,0.050464605433300405,0.0560768198324596,0.321935023358408,0.08831208023206022,0.3609182527812306,0.05268481859408091,0.05160121798881513,0.24308666917580107,0.20749017438517206,0.24909860926855507,0.31658461762062207,,,0.28511181602639724,0.05672819062138573,0.2937079398879897,0.0598194086486163,,0.30514707831041715,0.3244413361405671,,0.1007823645195273,0.04785223275045353,0.3583331560906332,0.3203539888131043,1.0,0.33021822724738,0.12030989373887864,0.3389362392301114,0.251289878864965,,,0.16869264180515745,0.14593933387470445,0.16743505053711505,0.12157629363326905
SM509.ZF,0.055609199893602,0.23839642185111987,0.21168737416915087,-0.16638816968257678,0.25113222945117664,0.14813200454516606,0.2934279074869298,0.04319995791103146,0.5402627423465777,0.3048083796180908,0.23100664529216355,0.5332783403041486,0.3853145913209786,0.003328355475482996,0.3132752886502779,0.3720117760547603,0.06693390050858589,0.2636043072424956,0.11050293214111541,0.13018168903186417,0.09756181778055657,0.3362591566682748,0.2005190730867975,0.27152496948141225,0.3713262918686478,-0.021425836330610036,0.41510162352674,0.428430239313858,0.12568524628802957,0.5719013802936104,0.2966575887249449,0.27174556163482794,-0.052681564649596425,-0.07976855513602135,0.07778505431974914,-0.08037399400720247,0.3132826867349319,0.061206300344282386,0.3157606039212891,0.0805606538435354,0.00648832495372815,0.2771690761805264,0.37718180809829566,0.25056254099418274,0.4873295327047383,,,0.33136602233513296,0.04549666602448679,0.32242005472198276,0.13735104045532454,,0.2970805363942633,0.2804866787707379,,0.10304583605666287,0.08546318369437109,0.5313535517719362,0.704560401811266,0.33021822724738,1.0,0.06446752654094123,0.2784889409739603,0.25369543284821644,,,0.4097668646890488,0.41415353061324667,0.3858225855633821,-0.07556055549517669
SR509.ZF,0.19850151972656874,0.3247351339773403,-0.05586328067742507,0.11672764641873436,0.2903064640531552,0.3530360404500184,0.360736983979302,0.34693220045451945,0.3014164330350919,0.3060800212373671,0.2777487780464788,0.30794430897431735,0.33613642877612854,0.33428613263892104,0.22119848431951875,0.3054034065542688,-0.12212505531816004,0.379963099378419,0.08583996067530694,0.23586520942710032,0.053305255773191326,0.04730431118677345,0.04211289468724788,0.24235353499000886,0.3061116942238527,-0.15364757442912932,0.47191173586255364,0.35437461638644435,0.021881514066634467,0.2734561361937061,0.4917621664086358,0.17193588726043157,0.08737646689888341,0.05677869937820887,0.37832721400393554,0.2600381366286173,0.3698622891427018,-0.02407624334146705,0.3324978061613542,0.266806851168181,0.15488375544523736,0.44293775104145816,0.20389238173407806,0.2514156892871984,0.2125976059792705,,,0.3639199694960678,0.21583167795617955,0.3048839311480498,0.1803987374492539,,0.2765996701453985,0.27711683358799316,,0.1123425430368597,0.054282939698314915,0.20203080352401104,0.11800896403921135,0.12030989373887864,0.06446752654094123,1.0,0.28935506641329534,0.14210960407346768,,,0.2609962626151904,0.15702724367902657,0.1873318306488927,0.25758871680056433
TA509.ZF,0.1973813508130343,0.5053683839122135,0.14077891984705915,-0.036110690840360296,0.5258315280059555,0.6751528203338792,0.48358822018588915,0.6947260525692448,0.4534089699768758,0.34577114355416877,0.36480983155824853,0.4312070402409556,0.4734573199646128,0.3473091012971813,0.45575326500420577,0.47956374585330813,-0.05599897324187481,0.4743043916485295,-0.02060304481091776,0.08218866270464151,0.10686681662679645,0.13153140228354232,0.12670347642972166,0.6991838859970946,0.7430037610960114,-0.16034209820263748,0.5335825023837995,0.3297070007075438,-0.014301584430722289,0.41690190066254523,0.7266873061000194,0.23509305856881885,-0.02464272683666685,-0.1585148972821176,0.4951432138290338,0.4362683442423012,0.7201777037324189,-0.06174584630383719,0.4599473105950017,0.42841811087556536,0.08060469957415713,0.5459316687895879,0.2782731747293054,0.47434602881452703,0.2886673811958293,,,0.6361219004460694,0.20218147707419373,0.7862297260483988,0.27963378883837997,,0.8595122596048516,0.9052517745421487,,0.030562373298036013,0.0026299323934475174,0.2580460511134149,0.40778561181193473,0.3389362392301114,0.2784889409739603,0.28935506641329534,1.0,0.291576770219453,,,0.24239256046223262,0.28747465371845726,0.3103018615911346,0.5851885678392592
UR509.ZF,0.05952889035626419,0.22137468524156964,0.09033296667719759,0.029525460668628815,0.2198178744418106,0.17968904528696547,0.24678313095914176,0.10950878884235787,0.3297832392538137,0.1848902436579566,0.13999071350856687,0.3104403006926594,0.33146775637162923,-0.025039628237028596,0.10706801778236186,0.23362818616390726,0.005736225548361061,0.28505279607114964,0.12763446247498086,-0.01681426668495918,-0.11427937388474282,0.2290457211147282,0.28946184404824093,0.18187202936062033,0.20412242981853135,-0.17653174995260837,0.19064609704204824,0.21390479669631543,0.04283760735049347,0.3505487505738344,0.12050398055756457,0.17058743424498957,-0.014083643730496823,-0.2990370669237114,0.04895172531819798,0.05367921937267895,0.2832973724440618,0.013204770476903315,0.16556043573183013,0.12903618879857884,0.0842410041592056,0.24790473396251755,0.2497530450243853,0.13745914056990885,0.3353275870894396,,,0.22614601442803448,0.08894562492003222,0.2669505288185112,0.037723833379639575,,0.2713447091058928,0.26991751953808085,,-0.05097318083526753,0.03568087349646563,0.33545190954174203,0.27091680179987515,0.251289878864965,0.25369543284821644,0.14210960407346768,0.291576770219453,1.0,,,0.21531398772993643,0.08033424516870448,0.24032160066415534,0.06911129312154358
WH507.ZF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZC506.ZF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lc2507.GF,0.15368855209085658,0.1694535345821518,0.017184529267173548,-0.06782936593645474,0.2120650618832572,0.1542929985808861,0.20071373417027744,0.10289816037496816,0.40238952912273046,0.2655466057024929,0.13395436242034012,0.40896003955447563,0.36929024715099384,0.03866826507651255,0.1649853660833132,0.2502945242922914,0.05873798688479942,0.180295629820217,0.1250132452441925,0.21689096825226883,0.04444688567888436,0.2568658725818479,0.16638840842933847,0.1689329331782836,0.26862181542230573,-0.050047440523551395,0.30634607061189617,0.45046709086923997,0.1091977640105046,0.44247535192191584,0.3460083858717997,0.20186376017237548,-0.0023824837851754168,0.03039945835143331,0.20290021784993478,-0.007867912861014624,0.33405287263164857,-0.016694592547304224,0.47498593383179033,0.1811942691644444,0.07121907614121745,0.3294248075547857,0.2930906292870325,0.11494860591020527,0.43514195374489156,,,0.3268285779708255,0.13356573189403415,0.2583166807963904,0.2075310969914228,,0.25403736344707684,0.16392556121591834,,0.2399939459032445,0.11441308273242587,0.48544802285289135,0.3781410136952495,0.16869264180515745,0.4097668646890488,0.2609962626151904,0.24239256046223262,0.21531398772993643,,,1.0,0.4412445960422153,0.4760868942847542,-0.058859002525054736
ps2507.GF,-0.065523907907657,0.35134655526756625,0.38472989855396067,-0.32429644445233463,0.4555601818838847,0.026357735099504672,0.17706993409493135,0.04390508629435308,0.4653419692620592,0.12834477769723823,0.13240559713933198,0.47081192482769013,0.3371208753282686,0.1645887428860777,0.2288825835917413,0.28741219882711866,0.19700029507681868,0.33446524640171726,0.0502941814932951,0.18827265228862977,0.047364614362467944,0.2368406388399952,0.1827429269399167,0.3223572035987092,0.3108271466568416,-0.23151306850224376,0.39834267133387735,0.38733525670723706,-0.012284513502402632,0.41749555461423676,0.3254876739516485,0.2255941568305006,-0.046420836576630424,0.08933435875733009,0.1588579578807225,0.019403232894507294,0.2869789806545894,0.14938920911209588,0.32811136123066725,0.12454948192229331,0.11890562148705665,0.3427728540685406,0.1709766676159523,0.3306953186668904,0.36159734513680686,,,0.22697762060066962,0.1304903084829382,0.3149756754551763,0.2543222715136419,,0.28323313112414883,0.2806408484019766,,0.1614588334570548,-0.00037946221775979225,0.44563798437905056,0.3808047755508305,0.14593933387470445,0.41415353061324667,0.15702724367902657,0.28747465371845726,0.08033424516870448,,,0.4412445960422153,1.0,0.5809150847611936,0.0356370686521956
si2507.GF,0.1304077475776318,0.23267135514941645,0.22881735859477997,-0.03387067295462878,0.22188920150860542,0.1636632133892079,0.15765731938636246,0.13150890953294478,0.46292163333675007,0.1854860225668343,0.15249434258777508,0.44893737785647414,0.2826009143774691,0.1720329791252564,0.27511909821517416,0.3049036093869487,0.12912591467453335,0.21978245197136334,0.1857561933805356,0.23972222412152627,0.09579021277879825,0.2787213754148961,0.25604368515335313,0.20055283825543477,0.3656040244164734,-0.08290786417440182,0.38459231886663303,0.5439699628114036,0.10245216724488598,0.434531297151491,0.45639798946373433,0.23500998010712934,0.0960847815333589,0.16482331640472633,0.21900188937807055,0.0982209943242631,0.37813706213201986,0.1013035144425741,0.5561601020691175,0.31147698048904265,0.15241905909281978,0.2677600667096885,0.28891738239803605,0.19367808199369452,0.3735065670483088,,,0.36583624178900553,0.17477298377134814,0.2860441236614907,0.12561782929433846,,0.281494439291624,0.30245341375037776,,0.1459913719238276,0.09224558041379403,0.39123336034264566,0.42434050346761176,0.16743505053711505,0.3858225855633821,0.1873318306488927,0.3103018615911346,0.24032160066415534,,,0.4760868942847542,0.5809150847611936,1.0,0.03362054581362751
sc2507.INE,0.15667267254520775,0.25206089825448563,0.0761148946231915,0.10567182096211117,0.29857526269252127,0.6445519741003308,0.30076969548942767,0.7371577526501144,0.18442502290223953,0.23038194128721556,0.2129165579266969,0.18432485603240115,0.201951449901848,0.30050442138529365,0.2069048731532418,0.21899666021222167,-0.06593572170500421,0.2890656196883944,-0.10597694796771111,0.03266652769903774,0.06203720919672945,-0.09136194727015036,-0.06993529549070775,0.45269274596826803,0.43237862031447527,-0.10162577604472788,0.41989441716307163,0.31264644025750177,-0.10216850376308918,0.15911198959503262,0.6222647751369242,0.23460622211672258,0.053522255051589494,-0.11543209272385947,0.5332113512018924,0.6459548055017719,0.5088140026843285,-0.030340772603375872,0.32648125318794596,0.44896766167913027,0.0776991876816018,0.2903262394038054,-0.053596710852685275,0.3648982255442349,-0.0219742168348649,,,0.4413057979956633,0.16792746273442485,0.44755643979207194,0.22372708136112737,,0.5174249319227758,0.6043508198000197,,-0.07987825847290947,0.018907738279373056,-0.11925736990245714,0.02676922762132504,0.12157629363326905,-0.07556055549517669,0.25758871680056433,0.5851885678392592,0.06911129312154358,,,-0.058859002525054736,0.0356370686521956,0.03362054581362751,1.0
